local_artist,local_book,local_count,s3_artist,s3_book,s3_count,common_songs,local_only,s3_only,match_pct,count_diff_pct,quality
Yes,Yes - Complete Deluxe Edition,29,Yes,Complete Deluxe Edition,29,29,0,0,1.000,0.000,PERFECT
Zz Top,Greatest Hits,21,Zz Top,Greatest Hits (2),21,21,0,0,1.000,0.000,PERFECT
_broadway Shows,A Treasury Of Gilbert And Sullivan Part 1,50,_broadway Shows,A Treasury Of Gilbert & Sullivan Part 1,50,50,0,0,1.000,0.000,PERFECT
_broadway Shows,A Treasury Of Gilbert And Sullivan Part 2,47,_broadway Shows,A Treasury Of Gilbert & Sullivan Part 2,47,47,0,0,1.000,0.000,PERFECT
_broadway Shows,Lambert And Morrison - The Drowsy Chaperone _Version 1_,1,_broadway Shows,Lambert And Morrison - The Drowsy Chaperone (version 1),2,1,0,0,1.000,1.000,PERFECT
_broadway Shows,Lambert And Morrison - The Drowsy Chaperone _Version 2_,2,_broadway Shows,Lambert And Morrison - The Drowsy Chaperone (version 2),2,2,0,0,1.000,0.000,PERFECT
_broadway Shows,Lerner And Loewe - Camelot,16,_broadway Shows,Various Artists - Seussical [piano-conductor],16,0,16,13,0.000,0.000,POOR
_broadway Shows,Mamma Mia,15,_broadway Shows,Mamma Mia,15,12,0,0,0.800,0.000,PERFECT
_broadway Shows,Rogers And Hammerstein - South Pacific,7,America,America - Greatest Hits [book],7,0,5,4,0.000,0.000,POOR
_broadway Shows,Steven Sondheim - All Sondheim Volume 2 BOOK,19,_broadway Shows,Steven Sondheim - All Sondheim Volume 2 Book,27,19,0,0,1.000,0.421,PERFECT
_broadway Shows,The Wedding Singer,72,_broadway Shows,The Wedding Singer,72,66,0,0,0.917,0.000,PERFECT
_broadway Shows,Various Artists - Aida,1,_broadway Shows,Various Artists - Aida,1,1,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Aladdin Jr,34,_broadway Shows,Various Artists - Aladdin Jr,37,34,0,0,1.000,0.088,PERFECT
_broadway Shows,Various Artists - Aladdin _book_,8,_broadway Shows,Various Artists - Aladdin (book),8,8,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Annie - Full Score,29,Burt Bacharach,Burt Bacharach - 40 Golden Songs Of,29,0,29,29,0.000,0.000,POOR
_broadway Shows,Various Artists - Avenue Q - Full Score,1,_broadway Shows,Various Artists - Avenue Q - Full Score,1,1,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Avenue X - Vocal Chorus Book,25,_broadway Shows,Various Artists - Avenue X - Vocal Chorus Book,26,25,0,0,1.000,0.040,PERFECT
_broadway Shows,Various Artists - Beauty And The Beast _1994 MTI PC Score complete_,23,_broadway Shows,Various Artists - Chicago (1975),23,1,22,22,0.043,0.000,POOR
_broadway Shows,Various Artists - Beauty And The Beast _Score_,38,_broadway Shows,Various Artists - Beauty And The Beast [score],39,38,0,0,1.000,0.026,PERFECT
_broadway Shows,Various Artists - Best In Broadway Deluxe Edition,63,_broadway Shows,Various Artists - Best In Broadway Deluxe Edition,80,63,0,0,1.000,0.270,PERFECT
_broadway Shows,Various Artists - Cabaret _1998 version_,2,_broadway Shows,Various Artists - Cabaret (1998 Version),2,2,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Cabaret _Original_,9,_broadway Shows,Various Artists - Cabaret (original),9,9,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Cats - Conductor Score,2,_broadway Shows,Various Artists - Cats - Conductor Score,2,2,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Chicago _1975_,22,Fleetwood Mac,Fleetwood Mac - Anthology,22,0,22,22,0.000,0.000,POOR
_broadway Shows,Various Artists - Dear Evan Hansen _PVG_,15,_broadway Shows,Various Artists - Dear Evan Hansen (pvg),15,15,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Dirty Rotten Scoundrels _Piano-Vocal_,11,_broadway Shows,Various Artists - The Hobbit Score,11,11,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Evita _Conductor Score_,10,_broadway Shows,Various Artists - Evita [conductor Score],10,10,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Evita _Score_,11,_broadway Shows,Various Artists - Evita [score],11,10,0,0,0.909,0.000,PERFECT
_broadway Shows,Various Artists - Footloose _Score_,15,_broadway Shows,Various Artists - Little Mermaid Workshop Score.pdf,15,0,14,14,0.000,0.000,POOR
_broadway Shows,Various Artists - Grease _1994 Score_,13,_movie And Tv,Various Artists - High School Musical 2,13,0,13,10,0.000,0.000,POOR
_broadway Shows,Various Artists - Grease _2003 Score_,40,_broadway Shows,Various Artists - Grease [2003 Score],40,38,0,0,0.950,0.000,PERFECT
_broadway Shows,Various Artists - Hair _rev 1995_ - Piano Conductor Score,44,_broadway Shows,Various Artists - Hair (rev 1995) - Piano Conductor Score,44,44,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - High School Musical [score],16,_movie And Tv,John Williams - Star Wars Trilogy,16,0,16,14,0.000,0.000,POOR
_broadway Shows,Various Artists - High School Musical _score_,22,_broadway Shows,Various Artists - High School Musical [score],22,22,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Jesus Christ Superstar,8,_broadway Shows,Various Artists - Jesus Christ Superstar,8,8,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Legally Blonde - score,1,,,0,0,1,0,0.000,1.000,NO_MATCH
_broadway Shows,Various Artists - Les Miserables - Full Score,16,Genesis,Genesis - Anthology,16,0,16,16,0.000,0.000,POOR
_broadway Shows,Various Artists - Les Miserables - Piano-Conductor,35,_broadway Shows,Various Artists - Les Miserables - Piano-conductor,50,35,0,0,1.000,0.429,PERFECT
_broadway Shows,Various Artists - Les Miserables - Piano-conductor _complete_,5,Adele,Adele - 19 [pvg Book],5,0,5,5,0.000,0.000,POOR
_broadway Shows,Various Artists - Lion King _Score_,58,_broadway Shows,Various Artists - Lion King [score],58,49,0,0,0.845,0.000,PERFECT
_broadway Shows,Various Artists - Little Mermaid Workshop score,1,_broadway Shows,Various Artists - Little Mermaid Workshop Score,1,1,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Little Shop Of Horrors (original),2,_broadway Shows,Various Artists - Little Shop Of Horrors (original),2,2,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Little Shop Of Horrors Script,2,,,0,0,2,0,0.000,1.000,NO_MATCH
_broadway Shows,Various Artists - Little Shop Of Horrors _Broadway_,2,,,0,0,2,0,0.000,1.000,NO_MATCH
_broadway Shows,Various Artists - Little Shop Of Horrors _original_,2,,,0,0,2,0,0.000,1.000,NO_MATCH
_broadway Shows,Various Artists - Mary Poppins,1,_broadway Shows,Various Artists - Mary Poppins,2,1,0,0,1.000,1.000,PERFECT
_broadway Shows,Various Artists - Phantom Of Opera _SATB_,5,_broadway Shows,Various Artists - Phantom Of Opera [satb],5,5,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Phantom Of The Opera,1,_broadway Shows,Various Artists - Phantom Of The Opera,1,1,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Phantom Of The Opera _Score_,7,_broadway Shows,Various Artists - Phantom Of The Opera [score],7,5,0,0,0.714,0.000,PERFECT
_broadway Shows,Various Artists - Rent _Score_,46,_movie And Tv,Various Artists - Book Of Great Tv Hits,46,0,46,41,0.000,0.000,POOR
_broadway Shows,Various Artists - Rocky Horror Show,24,_broadway Shows,Various Artists - Rocky Horror Show Revised - Full Score,24,24,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Rocky Horror Show Revised - Full Score,24,Bob Dylan,Bob Dylan - Collection,24,0,24,24,0.000,0.000,POOR
_broadway Shows,Various Artists - Seussical - TYA,38,_broadway Shows,Various Artists - Seussical - Tya,38,37,0,0,0.974,0.000,PERFECT
_broadway Shows,Various Artists - Seussical _PV Score_,34,Various Artists,Various Artists - Golden Era Of Rock And Roll (grab It!),34,0,33,33,0.000,0.000,POOR
_broadway Shows,Various Artists - Seussical _Piano-Conductor_,13,Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,13,0,13,13,0.000,0.000,POOR
_broadway Shows,Various Artists - Shrek The Musical,11,_broadway Shows,Various Artists - Shrek The Musical,11,11,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Sound Of Music,16,Paul Mccartney,Paul Mccartney - All The Best,16,0,16,16,0.000,0.000,POOR
_broadway Shows,Various Artists - Sound Of Music _Vocal Selections_,7,_broadway Shows,Various Artists - Sound Of Music (vocal Selections),7,6,0,0,0.857,0.000,PERFECT
_broadway Shows,Various Artists - Spamalot,65,_broadway Shows,Various Artists - Spamalot,66,59,0,1,0.908,0.015,GOOD
_broadway Shows,Various Artists - Sweeney Todd Vocal Score,19,Beatles,Beatles - Singles Collection [pvg],19,0,18,19,0.000,0.000,POOR
_broadway Shows,Various Artists - The Hobbit Score,11,James Taylor,James Taylor - Classic [guitar],11,0,11,11,0.000,0.000,POOR
_broadway Shows,Various Artists - The Ultimate BROADWAY fakebook,407,_broadway Shows,Various Artists - The Ultimate Broadway Fakebook,407,404,1,0,0.993,0.000,EXCELLENT
_broadway Shows,Various Artists - Wicked [pvg],6,Beatles,Beatles - Abbey Road Guitar Recorded Version,6,0,6,6,0.000,0.000,POOR
_broadway Shows,Various Artists - Wicked [score],1,_broadway Shows,Various Artists - Wicked [score],1,1,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - Wicked _PVG_,13,Garth Brooks,Garth Brooks - The Limited Series,13,0,13,13,0.000,0.000,POOR
_broadway Shows,Various Artists - Wicked _Score_,32,_broadway Shows,Various Artists - You're A Good Man Charlie Brown [revival] [score],38,32,0,0,1.000,0.188,PERFECT
_broadway Shows,Various Artists - Wizard Of Oz - Piano Conductor,24,Journey,Journey - Complete Songbook,24,0,22,24,0.000,0.000,POOR
_broadway Shows,Various Artists - Wizard Of Oz _RSC Piano-Conductor_,20,_broadway Shows,Various Artists - Wizard Of Oz (rsc Piano-conductor),20,20,0,0,1.000,0.000,PERFECT
_broadway Shows,Various Artists - You're A Good Man Charlie Brown [revival] [score],22,Various Artists,Various Artists - Chart Hits 98-99,22,0,20,22,0.000,0.000,POOR
_broadway Shows,Various Artists - Youre A Good Man Charlie Brown _Score_,38,Various Artists,Various Artists - Ultimate 100 Pop Hits Of The 90s,38,0,32,37,0.000,0.000,POOR
_broadway Shows,Various Artists - Youre A Good Man Charlie Brown _revival_ _score_,38,Jackson Browne,Jackson Browne - Deluxe Anthology,38,0,32,38,0.000,0.000,POOR
_broadway Shows,Wicked Workshop,4,_broadway Shows,Wicked Workshop,4,4,0,0,1.000,0.000,PERFECT
_movie And Tv,Beauty And The Beast _PVG_,8,_movie And Tv,Beauty And The Beast [pvg],8,8,0,0,1.000,0.000,PERFECT
_movie And Tv,Brother Bear _Disney_,8,_movie And Tv,Brother Bear (disney),8,8,0,0,1.000,0.000,PERFECT
_movie And Tv,Budget Books - Movie Songs,76,_movie And Tv,Budget Books - Movie Songs,76,76,0,0,1.000,0.000,PERFECT
_movie And Tv,Disney Collection _Songs Out Of order_,42,,,0,0,42,0,0.000,1.000,NO_MATCH
_movie And Tv,High School Musical - Breaking Free - Piano Sheet Music,1,_movie And Tv,High School Musical - Breaking Free - Piano Sheet Music,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,John Williams - Greatest Hits,28,_movie And Tv,John Williams - Greatest Hits,28,28,0,0,1.000,0.000,PERFECT
_movie And Tv,John Williams - Star Wars Episode I - The Phantom Menace,1,_movie And Tv,John Williams - Star Wars Episode I - The Phantom Menace,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,John Williams - Star Wars Episode II - Attack Of The Clones _lite_,1,_movie And Tv,John Williams - Star Wars Episode Ii - Attack Of The Clones (lite),1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,John Williams - Star Wars Episode III - Revenge Of The Sith_Incomplete Grab_,1,_movie And Tv,John Williams - Star Wars Episode Iii - Revenge Of The Sith.(incomplete Grab),1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,John Williams - Star Wars Trilogy,14,_movie And Tv,Various Artists - Wizard Of Oz [book],14,0,14,10,0.000,0.000,POOR
_movie And Tv,Kasha And Hirschorn - Petes Dragon,6,Beatles,Beatles - Abbey Road [scores],6,0,6,6,0.000,0.000,POOR
_movie And Tv,Mary Poppins,11,_movie And Tv,Mary Poppins,11,11,0,0,1.000,0.000,PERFECT
_movie And Tv,Mulan,1,_movie And Tv,Mulan,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Pirates Of The Caribbean _Book 1 - The Curse Of The Black Pearl_,7,_movie And Tv,Pirates Of The Caribbean [book 1 - The Curse Of The Black Pearl],7,7,0,0,1.000,0.000,PERFECT
_movie And Tv,Pirates Of The Caribbean _Book 2 - Dead Mans Chest_,9,_movie And Tv,Pirates Of The Caribbean [book 2 - Dead Man's Chest],9,9,0,0,1.000,0.000,PERFECT
_movie And Tv,Randy Newman - Toy Story 2,1,_movie And Tv,Randy Newman - Toy Story 2,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Spirited Away _Disney_ _2001_,1,_movie And Tv,Spirited Away (disney) (2001),1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Star Wars Suite _John Williams - Full Score - Hal Leonard_,8,_movie And Tv,Star Wars Suite (john Williams - Full Score - Hal Leonard),8,8,0,0,1.000,0.000,PERFECT
_movie And Tv,The New Illustrated Treasury Of Disney,68,_movie And Tv,The New Illustrated Treasury Of Disney,68,68,0,0,1.000,0.000,PERFECT
_movie And Tv,The New Illustrated Treasury Of Disney Songs,68,_movie And Tv,The New Illustrated Treasury Of Disney Songs,68,68,0,0,1.000,0.000,PERFECT
_movie And Tv,The Wizard Of Oz Script,20,_broadway Shows,Various Artists - Les Miserables - Full Score,20,0,20,17,0.000,0.000,POOR
_movie And Tv,Theme From Rocky And Otther Big Hits,23,_movie And Tv,Theme From Rocky And Otther Big Hits,27,23,0,0,1.000,0.174,PERFECT
_movie And Tv,Various Artists - 100 Of The Best Movie Songs Ever,101,,,0,0,101,0,0.000,1.000,NO_MATCH
_movie And Tv,Various Artists - Book Of Great TV Hits,41,Bob Dylan,Bob Dylan - Anthology 1,41,0,41,41,0.000,0.000,POOR
_movie And Tv,Various Artists - Box Office Themes Vol 1,12,_movie And Tv,Various Artists - Box Office Themes Vol. 1,12,12,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Decades Of Film 70s,17,_movie And Tv,Various Artists - Decades Of Film '70s,17,17,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Decades Of Film 80s,20,_movie And Tv,Various Artists - Decades Of Film '80s,21,20,0,0,1.000,0.050,PERFECT
_movie And Tv,Various Artists - Decades Of Film 90s,20,_movie And Tv,Various Artists - Decades Of Film '90s,20,20,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Disney Duets,8,_movie And Tv,Various Artists - Disney Duets,8,8,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Disney Fake Book,194,_movie And Tv,Various Artists - Disney Fake Book,194,194,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Disney Solos For Violin,1,_movie And Tv,Various Artists - Disney Solos For Violin,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Eddie And The Cruisers,6,_movie And Tv,Various Artists - Eddie And The Cruisers,6,6,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Film Book,41,_movie And Tv,Various Artists - Film Book,44,41,0,0,1.000,0.073,PERFECT
_movie And Tv,Various Artists - Film Music For Solo Piano,28,_movie And Tv,Various Artists - Film Music For Solo Piano,28,28,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Film Music For Solo Piano _2_,23,_movie And Tv,Various Artists - Film Music For Solo Piano (2),23,23,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Frozen - Let It Go _Movie Version_,1,_movie And Tv,Various Artists - Frozen - Let It Go (movie Version),1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - High School Musical 1,2,_movie And Tv,Various Artists - High School Musical 1,2,2,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - High School Musical 2,13,Various Artists,Various Artists - 70's Hits [easy Piano],13,0,10,13,0.000,0.000,POOR
_movie And Tv,Various Artists - Little Mermaid,1,_movie And Tv,Various Artists - Little Mermaid,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Love Songs From The Movies,33,_movie And Tv,Various Artists - Love Songs From The Movies,33,33,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Movie Fakebook,389,_movie And Tv,Various Artists - Movie Fakebook,392,388,1,4,0.997,0.008,EXCELLENT
_movie And Tv,Various Artists - Movie Love Songs _Book_,16,_movie And Tv,Various Artists - Movie Love Songs [book],16,16,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Movie Melodies - The Very Best Of Movie Songs,21,_movie And Tv,Various Artists - Movie Melodies - The Very Best Of Movie Songs,21,21,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Movie Songs Of The 90s Vol 2,34,Beatles,Beatles - 100 Hits For All Keyboards,34,0,34,34,0.000,0.000,POOR
_movie And Tv,Various Artists - Music From The Movies The Adventure Collection,23,_movie And Tv,Various Artists - Music From The Movies The Adventure Collection,26,21,0,0,0.913,0.130,PERFECT
_movie And Tv,Various Artists - Music From The Movies The Animated Collection,5,Beatles,Beatles - Live At The Hollywood Bowl,5,0,5,5,0.000,0.000,POOR
_movie And Tv,Various Artists - Piano Solos Film Music - The Costume Drama Collection,28,_movie And Tv,Various Artists - Piano Solos Film Music - The Costume Drama Collection,28,28,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Pirates Of The Caribbean At Worlds End,1,_movie And Tv,Various Artists - Pirates Of The Caribbean At World's End,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Shrek 1,13,_movie And Tv,Various Artists - Shrek 1,13,13,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Shrek 2,14,_movie And Tv,Various Artists - Shrek 2,14,13,0,0,0.929,0.000,PERFECT
_movie And Tv,Various Artists - Shrek 3,14,_movie And Tv,Various Artists - Shrek 3,14,13,0,0,0.929,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - Complete Star Trek Theme Music,1,_movie And Tv,Various Artists - Star Trek - Complete Star Trek Theme Music,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - Complete Theme Music _Piano Solo_,16,_movie And Tv,Various Artists - Star Trek - Complete Theme Music (piano Solo),16,16,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - Deep Space Nine,1,_movie And Tv,Various Artists - Star Trek - Deep Space Nine,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - Enterprise,1,_movie And Tv,Various Artists - Star Trek - Enterprise,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - First Contact,1,_movie And Tv,Various Artists - Star Trek - First Contact,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - Generations,1,_movie And Tv,Various Artists - Star Trek - Generations,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - Insurrection,1,_movie And Tv,Various Artists - Star Trek - Insurrection,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - Star Trek,1,_movie And Tv,Various Artists - Star Trek - Star Trek,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - Star Trek The Motion Picture,1,_movie And Tv,Various Artists - Star Trek - Star Trek The Motion Picture,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - The Final Frontier,2,_movie And Tv,Various Artists - Star Trek - The Final Frontier,2,2,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - The Next Generation,2,_movie And Tv,Various Artists - Star Trek - The Next Generation,2,2,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - The Search For Spock,2,_movie And Tv,Various Artists - Star Trek - The Search For Spock,2,2,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - The Undiscovered Country,1,_movie And Tv,Various Artists - Star Trek - The Undiscovered Country,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - The Voyage Home,1,_movie And Tv,Various Artists - Star Trek - The Voyage Home,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - The Wrath Of Khan,2,_movie And Tv,Various Artists - Star Trek - The Wrath Of Khan,2,2,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - Them From Search For Spock,1,_movie And Tv,Various Artists - Star Trek - Them From Search For Spock,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek - Voyager,1,_movie And Tv,Various Artists - Star Trek - Voyager,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Star Trek _Piano Solo_,8,Ben Folds,Ben Folds Five - Rockin' The Suburbs,8,0,8,8,0.000,0.000,POOR
_movie And Tv,Various Artists - TV Detective - Themes For Solo Piano,30,Carole King,Carole King - Classics (2),30,0,30,30,0.000,0.000,POOR
_movie And Tv,Various Artists - TV Fakebook 2nd Ed,105,_movie And Tv,Various Artists - Tv Fakebook 2nd Ed,106,105,0,1,1.000,0.010,EXCELLENT
_movie And Tv,Various Artists - The Big Book Of Movie Music,64,_movie And Tv,Various Artists - The Big Book Of Movie Music,69,64,0,1,1.000,0.078,GOOD
_movie And Tv,Various Artists - The Simpsons - Simpsons Songbook,1,_movie And Tv,Various Artists - The Simpsons - Simpsons Songbook,1,1,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - The TV Fakebook,72,_movie And Tv,Various Artists - The Tv Fakebook,71,71,1,0,0.986,0.014,EXCELLENT
_movie And Tv,Various Artists - Top Movie Hits,10,_movie And Tv,Various Artists - Top Movie Hits,10,10,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Ultimate TV Showstoppers,18,_movie And Tv,Various Artists - Ultimate Tv Showstoppers,20,18,0,0,1.000,0.111,PERFECT
_movie And Tv,Various Artists - Warner Bros 75th Anniversary,3,_movie And Tv,Various Artists - Warner Bros 75th Anniversary,3,3,0,0,1.000,0.000,PERFECT
_movie And Tv,Various Artists - Wizard Of Oz _Book_,10,Beatles,Beatles - Anthology 1,10,0,10,10,0.000,0.000,POOR
